district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:a9af20f1f093568387e9d0903aab2266939b81c4ba67939be95b61b4bbd38729,Aurangabad,Maharastra,dialysis_access,57.8,30.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ac4d4c0641e618c76af2cc03cd829fabebba375d7f0466d1d91e8ad2a3d3eed6,Ambedkar Nagar,Uttar Pradesh,dialysis_access,57.8,30.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:bf410ba3a74d99e2f337b4b5ef33ba492ace2b1a911dbf4bbb30ddf0174c9334,New Delhi,NCT of Delhi,dialysis_access,57.8,30.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:c1577b5e853de13bab4bf9d672d79a3ed4f1aba978cd38d64acdd3d182bf0117,Medak,Telangana,dialysis_access,57.8,30.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:c6fb632d3aa9af065c1495e057949a9a64b19746ba138ea851a14bda15646990,Bikaner,Rajasthan,dialysis_access,57.8,30.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ef3d8eba682a93aa4a4246ed8b446f31bfa99ca62c519ad5748c7d9f2548b1d2,Gomati,Tripura,dialysis_access,57.8,30.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:38ef8e86fd498c05d9fecd2b8b858cb0c8a17f7e181e305e7818573e8b288f84,Y.S.R.,Andhra Pradesh,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:6caf5e96ade969d0473a3a8b7beda5f8cf079bf8fc6ad11f6d70e280f47eebde,Amravati,Maharastra,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:978d605d9d4e1c6bb3c6a6356b6348361d6e214c35d23f62db88db544897899f,South West,NCT of Delhi,dialysis_access,57.7,30.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:9d5a7e5ebaf276c0267902ce1f9ed7783ccf47adb800606c89170ac555935d4a,Raisen,Madhya Pradesh,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:a202cabad55a6fb50578efd7d74ad52c18d2dcfe8f0f70e37003ca01f3e472bf,Gorakhpur,Uttar Pradesh,dialysis_access,57.7,30.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:a4f677421a085402afe018812143de79b1a14ad309b145d6acb6637f3611a1d6,Jangoan,Telangana,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:b09caf2c71b47c471a9a8a6111dc93638b97b367f0ce76b4531b9a9569b1b145,Nagarkurnool,Telangana,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:bbea35394944abea26a62c32e2f47b8fe6f673444507411e291de6cc6821d7ef,Krishna,Andhra Pradesh,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:e994b4267a926aef13fc176278fc56b070a1ad28d9679d6caeeec11a7d7de019,Sirmaur,Himachal Pradesh,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ff73e6313e26220907937b8feed0ed77cdde979a481f44fd7527c0e5f9d52440,Amethi,Uttar Pradesh,dialysis_access,57.7,30.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:11b78e1439a0b16112609aebc3db2266f391b29b78a4a5587e10d614010ca793,Suryapet,Telangana,dialysis_access,57.6,30.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:145b45194b24dd2768e3e6e342a4a21183652330860f5286208d9dab774f31ec,Faridabad,Haryana,dialysis_access,57.6,30.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:4cec257022a2f7e5893378619dc2d6fa09615145f86f1cc77a01b9e3b5d73298,Rajnandgaon,Chhattisgarh,dialysis_access,57.6,30.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:88ef648a9ff3dc2983b19fe1654d8b7cc07a65c75d6a0e4750bab23025a2efb0,Bemetara,Chhattisgarh,dialysis_access,57.6,30.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:b7549ac696c1ec053849a6d0ba06930f445bfb61dce8e9990b1cf408d3685e86,Bundi,Rajasthan,dialysis_access,57.6,30.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:de1787f30ba7acf63a7b1c5a50127b9b99b74ca30cd12cb8c10f3d331c23b657,Kendrapara,Odisha,dialysis_access,57.6,30.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:07916768c0d34ab9377b752ffdcb45cba3f44ecccb8389a35c3ebe3a9c31ec4c,Nizamabad,Telangana,dialysis_access,57.5,30.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 30.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:95b559d191e930b14fd6e08a5c1f02b1db67aaf7b163772f6f9716d9f0a25bb1,Kabeerdham,Chhattisgarh,dialysis_access,57.5,29.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2508b9dab05d88e7510b5683944e363ce66f042ac0d39a430283c7d94f35f23a,Hanumangarh,Rajasthan,dialysis_access,57.4,29.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2cda65745fa22228dba52ab704ab5364bc862b75d4597a3eac93c99b316fc58a,Solan,Himachal Pradesh,dialysis_access,57.4,29.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:4de6f2ae03f8050312fb24a91b182f2f641adac6ac4ddd9a1e816cd5fc7db256,Kandhamal,Odisha,dialysis_access,57.4,29.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:4ff758a709208c5c87f7376fe50fb4ea837bbdc76dd768f0d463ef8d805e3f55,Tarn Taran,Punjab,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:a46ffb7b9beb3d620c3e0bcd344598ecc1d2f55cedb993cd8f80d237d9873b04,East Godavari,Andhra Pradesh,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:c73a6d3aea3da8a8f09a777164a0f1265cbe31b01751ca89afe9a9a2ab3423ad,Dimapur,Nagaland,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:df2651196d45b7652ab61b19011cd2dfa91b293be3b34d7cc4e2ec6dcae17aec,Jhansi,Uttar Pradesh,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:e8a7d2a572f113dbe508b09e6a7b6f0c2ef31881f56cd6f648b61374c94f4483,Yamunanagar,Haryana,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:f2d50815fd1d8eded2836514adcb0cc41859af40a9dae91a8c62d02b0df3286f,Tehri Garhwal,Uttarakhand,dialysis_access,57.4,29.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:fddcb77af1827e923981dfa5a724678bf7125b4b30270a86b9e8b113ce1a2fff,Tumkur,Karnataka,dialysis_access,57.4,29.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:1af9fc5a8c93123d7355f86a21609e641ddc2eaae27855405877bc8423689c02,Khargone (West Nimar),Madhya Pradesh,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:21a29ba0e783e26d985aa21162658764d1b3cb9b8477d1095f62136dee7e98e7,Chandigarh,Chandigarh,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:40a1b32237eeb4c6c0a20fe294cbbee32bef538c64cbd9dcb72181b02643b753,Morbi,Gujarat,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:56c37fa76316a1ce4d3d97b0ae9c4a53fa33c4e50193f2d0f8910babe7504cdf,Rewari,Haryana,dialysis_access,57.3,29.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:8de458d0b7b620ab75e6260b4d2d0ccefbb804f7a82b65af30f3a1bfa283ee74,Muzaffarnagar,Uttar Pradesh,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:904f561a9e53efd9dbedeebcf3d001249314360b1e6121c06b5113053e21e8da,Samba,Jammu & Kashmir,dialysis_access,57.3,29.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ca1e8c52865daf6a715495c92ad8ee9a6b7f6b9433068f0dcb4437b48eac3695,Mumbai Suburban,Maharastra,dialysis_access,57.3,29.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:cbc74d886216dc2a3ecf61592514ae8afaade24af227d0c17c4017443a8cd2be,Auraiya,Uttar Pradesh,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:dd9be408d028028eaefd77ec0e842a39530aba2bc789faed3556fa03c4a5d48c,Wardha,Maharastra,dialysis_access,57.3,29.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ed0ead4fff26b29d5e523c076529611623fe8f41656eca361afdadacdf4854f0,Fatehabad,Haryana,dialysis_access,57.3,29.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:1e73a5ff1f50daa021c569d18fddc843ae888c8dabd3459de3f8ca17887bfd0b,Sahibzada Ajit Singh Nagar,Punjab,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:22629ac50277ae34378fbebde15b71d7a97499d75757d4bbc0c20b4bc25a2027,Sangareddy,Telangana,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2ec246a05f90418a1c1c710a13823ca4485b8110d9ae6e996af2f25bd2e962ee,Baleshwar,Odisha,dialysis_access,57.2,29.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:3efbe6909ae6938def0c6e85693b59e00a45000d3610c219377b2fe2501314d7,Diu,Dadra and Nagar Haveli & Daman and Diu,dialysis_access,57.2,29.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:3f47286cdf2e2c199a22a57970db2a0b36ac3702ea647133c330e8bf486a15f8,Belgaum,Karnataka,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:6b85347a3c33a973e3e4379625db4f18b53f67c3385b0f13dcb2fd7c87641c1f,Seoni,Madhya Pradesh,dialysis_access,57.2,29.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:977c4a220a5d781a0eaacc8bece18fec41feaee7fc3860529cffe6a8b7d1730f,Rajgarh,Madhya Pradesh,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:9a60c87b436738a0e26c1908e389fdd310df3e663a98ed6b5ed497d3fcf8b30b,Saharanpur,Uttar Pradesh,dialysis_access,57.2,29.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:bc2d64068af1d81cbd1bb97a52c0f36b8ed4d74c6116fd9acfbb6f55433d29ff,Tiruvannamalai,Tamil Nadu,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:be4e96ac55d2c66abf946f2d686013e0ddee94a957308391bfa156e3f50da8b6,Mandsaur,Madhya Pradesh,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:dc809d32356f285758decbcf9bcdc238e852d3624a5473a9c45bcb93408c3936,Osmanabad,Maharastra,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ef6a7b3eefccdd081b394973ea47169cabef175b100a9a164c1e43c756a703fd,Tonk,Rajasthan,dialysis_access,57.2,29.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:f9ab4d3ad0aa98f9b2a64720566c546cffc1068a87abd6076237db6104c27c7d,Virudhunagar,Tamil Nadu,dialysis_access,57.2,29.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:0852e89d9598fd71d9a442307d144ea6a3087c7f5e598ca1964b26370d9f0f42,Ariyalur,Tamil Nadu,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2dae555dd13d6557c0d893501288ce7559d9919d0fa14becbf91fa44069f0c09,Gurdaspur,Punjab,dialysis_access,57.1,29.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:3b44e4414368904a953f32b9045f8d855451a6a2752456dd8c50015e9f36318d,Nalgonda,Telangana,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:64a2f2c0fc3e2d679afaf37b1494495fd71c7bbf43b385ed419e8cf575312b97,Shupiyan,Jammu & Kashmir,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:af83ff81b84eae053c1bf9d9b7b92d1e294067420150fb1428248f910434592b,Warangal Urban,Telangana,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:da91b3e6b79e3dde755a7bb7bf5ffec7eea913d9a1ced36139d8861ad807026c,Sirsa,Haryana,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:e09df3c371a0987ba9a24356bf3c4fef558a974934633cf7d0a7b72adadc45b7,Ganjam,Odisha,dialysis_access,57.1,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
